title,author,genre,image
50 ideja koje bi stvarno trebalo da znate: Književnost,Džon Saderlend,Filozofija,https://laguna.rs/_img/korice/5218/50_ideja_koje_bi_stvarno_trebalo_da_znate_knjizevnost_s.jpg
Posle apokalipse,Srećko Horvat,Filozofija,https://laguna.rs/_img/korice/5237/posle_apokalipse-srecko_horvat_s.jpg
Pitajte filozofa,Ijan Olasov,Filozofija,https://laguna.rs/_img/korice/5188/pitajte_filozofa-ijan_olasov_s.jpg
50 velikih ideja koje bi stvarno trebalo da znate,Ben Dupre,Filozofija,https://laguna.rs/_img/korice/4971/50_velikih_ideja_koje_bi_stvarno_trebalo_da_znate-ben_dupre_s.jpg
Intelektualci,Pol Džonson,Filozofija,https://laguna.rs/_img/korice/4643/intelektualci-pol_dzonson_s.jpg
O ljubavi,Alen de Boton,Filozofija,https://laguna.rs/_img/korice/4624/o_ljubavi-alen_de_boton_s.jpg
Kao lopov usred bela dana,Slavoj Žižek,Filozofija,https://laguna.rs/_img/korice/4610/kao_lopov_usred_bela_dana-slavoj_zizek_s.jpg
Filozofija,Edvard Krejg,Filozofija,https://laguna.rs/_img/korice/4388/filozofija-edvard_krejg_s.jpg
Antička filozofija,Džulija Enas,Filozofija,https://laguna.rs/_img/korice/4214/anticka_filozofija-dzulija_enas_s.jpg
"Ko ti reče da si go, Adame?","Mihael Kelmajer,Konrad Paul Lisman",Filozofija,https://laguna.rs/_img/korice/4128/ko_ti_rece_da_si_go_adame-mihael_kelmajer-_konrad_paul_lisman_s.jpg
Đavo i njegovi anđeli,Kurt Flaš,Filozofija,https://laguna.rs/_img/korice/4135/djavo_i_njegovi_andjeli-kurt_flas_s.jpg
O sreći prijateljstva,Vilhelm Šmid,Filozofija,https://laguna.rs/_img/korice/3547/o_sreci_prijateljstva-vilhelm_smid_s.jpg
Sreća,Vilhelm Šmid,Filozofija,https://laguna.rs/_img/korice/3546/sreca-vilhelm_smid_s.jpg
Spokojstvo,Vilhelm Šmid,Filozofija,https://laguna.rs/_img/korice/3545/spokojstvo-vilhelm_smid_s.jpg
Promeni svet!,Žan Cigler,Filozofija,https://laguna.rs/_img/korice/3398/promeni_svet_s.jpg
Protiv dvostruke ucene,Slavoj Žižek,Filozofija,https://laguna.rs/_img/korice/3273/protiv_dvostruke_ucene-slavoj_zizek_s.jpg
Tigar i Vuk,Adrijan Čajkovski,Fantastika,https://laguna.rs/_img/korice/6928/tigar_i_vuk-adrijan_cajkovski_s.jpg
Skrivena kraljica,Piter V. Bret,Fantastika,https://laguna.rs/_img/korice/6939/skrivena_kraljica-piter_v_bret_s.jpg
Bojim se da ste zapatili zmajeve,Piter S. Bigl,Fantastika,https://laguna.rs/_img/korice/6957/bojim_se_da_ste_zapatili_zmajeve_s.jpg
Tko je taj čovjek?: Izvještaj o jednoj mogućnosti,Boris Dežulović,Fantastika,https://laguna.rs/_img/korice/6933/tko_je_taj_covjek_s.jpg
Raskršće sumraka,Robert Džordan,Fantastika,https://laguna.rs/_img/korice/6887/raskrsce_sumraka-robert_dzordan_s.png
Srce zime,Robert Džordan,Fantastika,https://laguna.rs/_img/korice/6886/srce_zime-robert_dzordan_s.png
Dorćolski rekvijem,Dejan Stojiljković,Fantastika,https://laguna.rs/_img/korice/6824/dorcolski_rekvijem_s.png
Zimovnik,Teri Pračet,Fantastika,https://laguna.rs/_img/korice/6825/zimovnik_s.jpg
Iskupljenje vremena,Baošu,Fantastika,https://laguna.rs/_img/korice/6798/iskupljenje_vremena-baosu_s.jpg
Mačak koji je spasao biblioteku,Sosuke Nacukava,Fantastika,https://laguna.rs/_img/korice/6727/macak_koji_je_spasao_biblioteku-sosuke_nacukava_s.png
Biblioteka snova Animant Kramb,Lin Rina,Fantastika,https://laguna.rs/_img/korice/6658/biblioteka_snova_animant_kramb_s.png
Nordijska mitologija – ilustrovano izdanje,"Nil Gejmen,Livaj Pinfold",Fantastika,https://laguna.rs/_img/korice/6621/nordijska_mitologija-nil_gejmen_s.png
Buba,Gradimir Stojković,Fantastika,https://laguna.rs/_img/korice/6587/buba-gradimir_stojkovic_s.png
Konstantinovo raskršće – strip,"Dejan Stojiljković,Dragan Paunović",Fantastika,https://laguna.rs/_img/korice/6488/konstantinovo_raskrsce-dejan_stojiljkovic-_dragan_paunovic_s.png
Ona koja je postala Sunce,Šeli Parker-Čan,Fantastika,https://laguna.rs/_img/korice/6403/ona_koja_je_postala_sunce-seli_parker-can_s.png
Onaj koji je udavio svet,Šeli Parker-Čan,Fantastika,https://laguna.rs/_img/korice/6402/onaj_koji_je_udavio_svet-seli_parker-can_s.png
Priče o stvarnom i nestvarnom,Filip David,Fantastika,https://laguna.rs/_img/korice/6383/price_o_stvarnom_i_nestvarnom-filip_david_s.png
Serafim,Dejan Stojiljković,Fantastika,https://laguna.rs/_img/korice/6322/serafim-dejan_stojiljkovic_s.png
Deca sećanja,Adrijan Čajkovski,Fantastika,https://laguna.rs/_img/korice/6304/deca_secanja-adrijan_cajkovski_s.jpg
Potez perom,Teri Pračet,Fantastika,https://laguna.rs/_img/korice/6285/potez_perom-teri_pracet_s.jpg
Ugasi svetlo,Navesa Alen,Erotski,https://laguna.rs/_img/korice/6900/ugasi_svetlo-navesa_alen_s.png
Završnica,Kejt Stjuart,Erotski,https://laguna.rs/_img/korice/6769/zavrsnica-kejt_stjuart_s.jpg
Opsesija,Vaj Kiland,Erotski,https://laguna.rs/_img/korice/6766/opsesija-vaj_kiland_s.jpg
Imperija greha,Rina Kent,Erotski,https://laguna.rs/_img/korice/6704/imperija_greha_s.png
Moć žene,Nataša Turkalj,Erotski,https://laguna.rs/_img/korice/6663/moc_zene_s.jpg
Pali ljubavnici,L. Dž. Šen,Erotski,https://laguna.rs/_img/korice/6574/pali_ljubavnici-l_dz_sen_s.png
Neočekivana - Potpisan primerak,Keri Čin,Erotski,https://laguna.rs/_img/korice/6575/neocekivana_-_potpisan_primerak-keri_cin_s.png
Džentlmen o tome ne priča,Džodi Elen Malpas,Erotski,https://laguna.rs/_img/korice/6533/dzentlmen_o_tome_ne_prica-dzodi_elen_malpas_s.png
Neočekivana,Keri Čin,Erotski,https://laguna.rs/_img/korice/6496/neocekivana_s.png
Svetlo trojstvo,Marijana Čanak,Erotski,https://laguna.rs/_img/korice/6454/svetlo_trojstvo-marijana_canak_s.png
Spasen,Ina Mur,Erotski,https://laguna.rs/_img/korice/6439/spasen-ina_mur_s.jpg
Tetovaža na srcu,"Penelopi Vord,Vaj Kiland",Erotski,https://laguna.rs/_img/korice/6341/tetovaza_na_srcu-penelopi_vord-_vaj_kiland_s.jpg
Preživeti smrt,Vesna Radusinović,Erotski,https://laguna.rs/_img/korice/6363/preziveti_smrt-vesna_radusinovic_s.png
Još 365 dana,Blanka Lipinska,Erotski,https://laguna.rs/_img/korice/6302/jos_365_dana-blanka_lipinska_s.png
Egzodus,Kejt Stjuart,Erotski,https://laguna.rs/_img/korice/6301/egzodus-kejt_stjuart_s.png
Zavođenje gorštakinje,Maja Benks,Erotski,https://laguna.rs/_img/korice/6262/zavodjenje_gorstakinje-maja_benks_s.jpg
Egomanijak,Vaj Kiland,Erotski,https://laguna.rs/_img/korice/6200/egomanijak_s.png
Bezobrazna pisma,"Penelopi Vord,Vaj Kiland",Erotski,https://laguna.rs/_img/korice/6143/bezobrazna_pisma_s.jpg
Okrutni protivnik,L. Dž. Šen,Erotski,https://laguna.rs/_img/korice/6166/okrutni_protivnik_s.jpg
Gospođa,E L Džejms,Erotski,https://laguna.rs/_img/korice/6086/gospodja-e_l_dzejms_s.png
Bes bogova,Džon Gvin,Epska fantastika,https://laguna.rs/_img/korice/6936/bes_bogova-dzon_gvin_s.jpg
Tigar i Vuk,Adrijan Čajkovski,Epska fantastika,https://laguna.rs/_img/korice/6928/tigar_i_vuk-adrijan_cajkovski_s.jpg
Skrivena kraljica,Piter V. Bret,Epska fantastika,https://laguna.rs/_img/korice/6939/skrivena_kraljica-piter_v_bret_s.jpg
Raskršće sumraka,Robert Džordan,Epska fantastika,https://laguna.rs/_img/korice/6887/raskrsce_sumraka-robert_dzordan_s.png
Srce zime,Robert Džordan,Epska fantastika,https://laguna.rs/_img/korice/6886/srce_zime-robert_dzordan_s.png
Prašina snova - deo prvi,Stiven Erikson,Epska fantastika,https://laguna.rs/_img/korice/6816/prasina_snova_-_deo_prvi-stiven_erikson_s.jpg
Prašina snova - deo drugi,Stiven Erikson,Epska fantastika,https://laguna.rs/_img/korice/6817/prasina_snova_-_deo_drugi-stiven_erikson_s.png
Glad bogova,Džon Gvin,Epska fantastika,https://laguna.rs/_img/korice/6796/glad_bogova-dzon_gvin_s.png
Dveri Kuće Mrtvih,Stiven Erikson,Epska fantastika,https://laguna.rs/_img/korice/1669/dveri_kuce_mrtvih-stiven_erikson_s.jpg
Artemis Faul,Oin Kolfer,Epska fantastika,https://laguna.rs/_img/korice/51/artemis_faul-oin_kolfer_s.png
Artemis Faul: Operacija Arktik,Oin Kolfer,Epska fantastika,https://laguna.rs/_img/korice/125/artemis_faul_operacija_arktik-oin_kolfer_s.png
Putanja bodeža,Robert Džordan,Epska fantastika,https://laguna.rs/_img/korice/6612/putanja_bodeza-robert_dzordan_s.png
Zvon pasa - deo drugi,Stiven Erikson,Epska fantastika,https://laguna.rs/_img/korice/6570/zvon_pasa_-_deo_drugi-stiven_erikson_s.png
Zmajev uzlet – prvi tom (ilustrovano izdanje),Džordž R. R. Martin,Epska fantastika,https://laguna.rs/_img/korice/6463/zmajev_uzlet_prvi_tom_s.png
Kruna mačeva,Robert Džordan,Epska fantastika,https://laguna.rs/_img/korice/6339/kruna_maceva-robert_dzordan_s.png
Zvon pasa - deo prvi,Stiven Erikson,Epska fantastika,https://laguna.rs/_img/korice/6320/zvon_pasa_-_deo_prvi-stiven_erikson_s.png
Gospodar haosa,Robert Džordan,Epska fantastika,https://laguna.rs/_img/korice/6284/gospodar_haosa-robert_dzordan_s.png
Senka bogova,Džon Gvin,Epska fantastika,https://laguna.rs/_img/korice/6161/senka_bogova-dzon_gvin_s.jpg
Noć demona - Potpisan primerak,Piter V. Bret,Epska fantastika,https://laguna.rs/_img/korice/5960/noc_demona_-_potpisan_primerak_s.jpg
Nebeski oganj,Robert Džordan,Epska fantastika,https://laguna.rs/_img/korice/5926/nebeski_oganj-robert_dzordan_s.png
Enciklopedija svakodnevnih stvari,Štepanka Sekaninova,Enciklopedija,https://laguna.rs/_img/korice/5793/enciklopedija_svakodnevnih_stvari-stepanka_sekaninova_s.jpg
Larousse enciklopedija za mališane – Prevozna sredstva,Grupa autora,Enciklopedija,https://laguna.rs/_img/korice/5754/larousse_enciklopedija_za_malisane_prevozna_sredstva_s.png
Larousse enciklopedija za mališane – More,Grupa autora,Enciklopedija,https://laguna.rs/_img/korice/5753/larousse_enciklopedija_za_malisane_more_s.png
Mitopedija,Good Wives and Warriors,Enciklopedija,https://laguna.rs/_img/korice/5371/mitopedija_s.jpg
Velika knjiga o roditeljstvu,"Sabina Andrezen,Miha Brumlik,Klaus Koh",Enciklopedija,https://laguna.rs/_img/korice/2165/velika_knjiga_o_roditeljstvu_s.jpg
Prevozna sredstva koja su promenila svet,Grupa autora,Enciklopedija,https://laguna.rs/_img/korice/5369/prevozna_sredstva_koja_su_promenila_svet_s.jpg
Larousse: Reci mi zašto?,Izabel Fužer,Enciklopedija,https://laguna.rs/_img/korice/2121/larousse_reci_mi_zasto-izabel_fuzer_s.jpg
Larousse: Reci mi kako?,Izabel Fužer,Enciklopedija,https://laguna.rs/_img/korice/2391/larousse_reci_mi_kako-izabel_fuzer_s.jpg
Larousse: Reci mi gde?,Elizabet Maru,Enciklopedija,https://laguna.rs/_img/korice/2935/larousse_reci_mi_gde-elizabet_maru_s.jpg
Moja prva enciklopedija u slikama Larousse,"Viržini Alađidi,Karolin Pelisje",Enciklopedija,https://laguna.rs/_img/korice/4509/moja_prva_enciklopedija_u_slikama_larousse-virzini_aladjidi-_karolin_pelisje_s.jpg
Hronologija umetnosti,Ijan Začek,Enciklopedija,https://laguna.rs/_img/korice/4186/hronologija_umetnosti-ijan_zacek_s.jpg
Larousse enciklopedija za mališane – Dinosaurusi,Grupa autora,Enciklopedija,https://laguna.rs/_img/korice/3923/larousse_enciklopedija_za_malisane_dinosaurusi-grupa_autora_s.jpg
"Istražujte, eksperimentišite, otkrivajte svet nauke",Ana Klejborn,Enciklopedija,https://laguna.rs/_img/korice/3719/istrazujte_eksperimentisite_otkrivajte_svet_nauke-ana_klejborn_s.jpg
Nauka – znanja neophodna radoznalima,Nurija Penalva,Enciklopedija,https://laguna.rs/_img/korice/3722/nauka_znanja_neophodna_radoznalima_s.jpg
Veličanstvena knjiga o praistorijskim zverima,"Tom Džekson,Val Valerčuk",Enciklopedija,https://laguna.rs/_img/korice/3699/velicanstvena_knjiga_o_praistorijskim_zivotinjama-tom_dzekson-_val_valercuk_s.jpg
Veličanstvena knjiga o stvorenjima iz mašte,"Tom Džekson,Val Valerčuk",Enciklopedija,https://laguna.rs/_img/korice/3700/velicanstvena_knjiga_o_stvorenjima_iz_maste-tom_dzekson-_val_valercuk_s.jpg
Slikovni rečnik životinja,Grupa autora,Enciklopedija,https://laguna.rs/_img/korice/3717/slikovni_recnik_zivotinja_s.jpg
Sve ptice Srbije / All the Birds of Serbia,Javor Rašajski,Enciklopedija,https://laguna.rs/_img/korice/3618/sve_ptice_srbije_all_the_birds_of_serbia-javor_rasajski_s.jpg
Larousse – Enciklopedija prirode,Grupa autora,Enciklopedija,https://laguna.rs/_img/korice/3560/larousse_enciklopedija_prirode-grupa_autora_s.jpg
Enciklopedija praistorijskih životinja,Dušan Krtolica,Enciklopedija,https://laguna.rs/_img/korice/3540/enciklopedija_praistorijskih_zivotinja-dusan_krtolica_s.jpg
Obećana Nedođija 10,"Kaju Širai,Posuka Demizu",Ekranizovane knjige,https://laguna.rs/_img/korice/6950/obecana_nedodjija_10_s.png
Komi ne ume da komunicira 30,Tomohito Oda,Ekranizovane knjige,https://laguna.rs/_img/korice/6988/komi_ne_ume_da_komunicira_30-tomohito_oda_s.png
Obećana Nedođija 9,"Kaju Širai,Posuka Demizu",Ekranizovane knjige,https://laguna.rs/_img/korice/6949/obecana_nedodjija_9-kaju_sirai-_posuka_demizu_s.png
Komi ne ume da komunicira 29,Tomohito Oda,Ekranizovane knjige,https://laguna.rs/_img/korice/6987/komi_ne_ume_da_komunicira_29-tomohito_oda_s.png
Obećana Nedođija 8,"Kaju Širai,Posuka Demizu",Ekranizovane knjige,https://laguna.rs/_img/korice/6948/obecana_nedodjija_8-kaju_sirai-_posuka_demizu_s.png
Škola magičnih životinja 2: Sve rupa do rupe!,Margit Auer,Ekranizovane knjige,https://laguna.rs/_img/korice/6934/skola_magicnih_zivotinja_2_sve_rupa_do_rupe_s.jpg
Komi ne ume da komunicira 28,Tomohito Oda,Ekranizovane knjige,https://laguna.rs/_img/korice/6915/komi_ne_ume_da_komunicira_28-tomohito_oda_s.png
Obećana Nedođija 7,"Kaju Širai,Posuka Demizu",Ekranizovane knjige,https://laguna.rs/_img/korice/6932/obecana_nedodjija_7_s.jpg
Komi ne ume da komunicira 27,Tomohito Oda,Ekranizovane knjige,https://laguna.rs/_img/korice/6914/komi_ne_ume_da_komunicira_27-tomohito_oda_s.png
Obećana Nedođija 6,"Kaju Širai,Posuka Demizu",Ekranizovane knjige,https://laguna.rs/_img/korice/6930/obecana_nedodjija_6_s.jpg
Komi ne ume da komunicira 26,Tomohito Oda,Ekranizovane knjige,https://laguna.rs/_img/korice/6913/komi_ne_ume_da_komunicira_26-tomohito_oda_s.png
Obećana Nedođija 5,"Kaju Širai,Posuka Demizu",Ekranizovane knjige,https://laguna.rs/_img/korice/6892/obecana_nedodjija_5-kaju_sirai-_posuka_demizu_s.png
Komi ne ume da komunicira 25,Tomohito Oda,Ekranizovane knjige,https://laguna.rs/_img/korice/6890/komi_ne_ume_da_komunicira_25-tomohito_oda_s.png
Obećana Nedođija 4,"Kaju Širai,Posuka Demizu",Ekranizovane knjige,https://laguna.rs/_img/korice/6891/obecana_nedodjija_4-kaju_sirai-_posuka_demizu_s.png
Komi ne ume da komunicira 24,Tomohito Oda,Ekranizovane knjige,https://laguna.rs/_img/korice/6894/komi_ne_ume_da_komunicira_24-tomohito_oda_s.png
Zov divljine,Džek London,Ekranizovane knjige,https://laguna.rs/_img/korice/6879/zov_divljine-dzek_london_s.jpg
Obećana Nedođija 3,"Kaju Širai,Posuka Demizu",Ekranizovane knjige,https://laguna.rs/_img/korice/6885/zameniti_naslov-kaju_sirai-_posuka_demizu_s.jpg
Komi ne ume da komunicira 23,Tomohito Oda,Ekranizovane knjige,https://laguna.rs/_img/korice/6868/komi_ne_ume_da_komunicira_23-tomohito_oda_s.png
Obećana Nedođija 2,"Kaju Širai,Posuka Demizu",Ekranizovane knjige,https://laguna.rs/_img/korice/6866/obecana_nedodjija_2_s.png
Komi ne ume da komunicira 22,Tomohito Oda,Ekranizovane knjige,https://laguna.rs/_img/korice/6854/komi_ne_ume_da_komunicira_22_s.jpg
Hemija sa stilom,"Jasminka Korolija,Ljuba Mandić,Nevena Stefanović",Edukativni,https://laguna.rs/_img/korice/6997/hemija_sa_stilom-jasminka_korolija-_ljuba_mandic_s.png
One stvari,Jasna Žmak,Edukativni,https://laguna.rs/_img/korice/6992/one_stvari_s.png
Pozorišna posla,Vladeta Janković,Edukativni,https://laguna.rs/_img/korice/6999/pozorisna_posla-vladeta_jankovic_s.png
Od mama za mame 1: Trudnoća,1200 mama,Edukativni,https://laguna.rs/_img/korice/6937/od_mama_za_mame-1200_mama_s.png
Zaista kratko putovanje kroz telo,Bil Brajson,Edukativni,https://laguna.rs/_img/korice/6935/zaista_kratko_putovanje_kroz_telo_s.jpg
Žene su besne,Dženifer Koks,Edukativni,https://laguna.rs/_img/korice/6799/zene_su_besne-dzenifer_koks_s.png
Gen: Intimna istorija,Sidarta Mukardži,Edukativni,https://laguna.rs/_img/korice/4080/gen_intimna_istorija-sidarta_mukardzi_s.jpg
"Svi za jednog, jedan za sve!",Frančesko Fača,Edukativni,https://laguna.rs/_img/korice/6641/svi_za_jednog_jedan_za_sve-francesko_faca_s.png
Planeta Zemlja: Moja priča,Majk Barfild,Edukativni,https://laguna.rs/_img/korice/6775/planeta_zemlja_moja_prica-majk_barfild_s.png
Toplina gnezda koja daje krila,"Štefani Štal,Julija Tomušat",Edukativni,https://laguna.rs/_img/korice/6732/toplina_gnezda_koja_daje_krila-stefani_stal-_julia_tomusat_s.png
Moja slatka torbica aktivnosti – Vesele sirene,Grupa autora,Edukativni,https://laguna.rs/_img/korice/6647/moja_slatka_torbica_aktivnosti_vesele_sirene-grupa_autora_s.png
Moja slatka torbica aktivnosti – Razigrane balerine,Grupa autora,Edukativni,https://laguna.rs/_img/korice/6646/moja_slatka_torbica_aktivnosti_razigrane_balerine-grupa_autora_s.png
Mozgalice za pametnu decu od 8 godina,Garet Mur,Edukativni,https://laguna.rs/_img/korice/6672/naslovmozgalice_za_pametnu_decu_od_8_godina_s.png
Mozgalice za pametnu decu od 9 godina,Garet Mur,Edukativni,https://laguna.rs/_img/korice/6673/mozgalice_za_pametnu_decu_od_9_godina_s.png
Mozgalice za pametnu decu od 10 godina,Garet Mur,Edukativni,https://laguna.rs/_img/korice/6674/mozgalice_za_pametnu_decu_od_10_godina_s.png
Zajedno smo jači,"Tea Orsi,Maks Temporeli",Edukativni,https://laguna.rs/_img/korice/6504/zajedno_smo_jaci-tea_orsi-_maks_temporeli_s.png
Planeta talenata,Aleksandar Ignjatović Pertini,Edukativni,https://laguna.rs/_img/korice/6552/planeta_talenata_s.png
Urnebesna matematika,"Zoran Penevski,Mirko Dejić",Edukativni,https://laguna.rs/_img/korice/6526/urnebesna_matematika-zoran_penevski-_mirko_dejic_s.png
10 najopasnijih dinosaurusa,Kristina Banfi,Edukativni,https://laguna.rs/_img/korice/6224/10_najopasnijih_dinosaurusa_s.jpg
10 najopasnijih životinja,Kristina Banfi,Edukativni,https://laguna.rs/_img/korice/6225/10_najopasnijih_zivotinja_s.jpg
Prestonice,Ana Atanasković,E-knjige,https://laguna.rs/_img/korice/6970/prestonice-ana_atanaskovic_s.png
One stvari,Jasna Žmak,E-knjige,https://laguna.rs/_img/korice/6992/one_stvari_s.png
Lekcije iz foliranja,Selina Mej,E-knjige,https://laguna.rs/_img/korice/6927/lekcije_iz_foliranja-selina_mej_s.jpg
Najkraća istorija Kine,Linda Džejvin,E-knjige,https://laguna.rs/_img/korice/6976/najkraca_istorija_kine-linda_dzejvin_s.jpg
Trenutak za ljubav,Kristina Moninger,E-knjige,https://laguna.rs/_img/korice/6974/trenutak_za_ljubav-kristina_moninger_s.jpg
Pozorišna posla,Vladeta Janković,E-knjige,https://laguna.rs/_img/korice/6999/pozorisna_posla-vladeta_jankovic_s.png
Martin udio,Sanja Savić Milosavljević,E-knjige,https://laguna.rs/_img/korice/6969/martin_udio-sanja_savic_milosavljevic_s.png
Ako mi se nešto desi,Aleks Finli,E-knjige,https://laguna.rs/_img/korice/6849/ako_mi_se_nesto_desi-aleks_finli_s.jpg
Bog šume,Liz Mur,E-knjige,https://laguna.rs/_img/korice/6923/bog_sume-liz_mur_s.jpg
Bes bogova,Džon Gvin,E-knjige,https://laguna.rs/_img/korice/6936/bes_bogova-dzon_gvin_s.jpg
Tigar i Vuk,Adrijan Čajkovski,E-knjige,https://laguna.rs/_img/korice/6928/tigar_i_vuk-adrijan_cajkovski_s.jpg
Otac,Bojan Ljubenović,E-knjige,https://laguna.rs/_img/korice/6960/otac-bojan_ljubenovic_s.png
Hildir,Satu Reme,E-knjige,https://laguna.rs/_img/korice/6931/hildir-satu_reme_s.png
Skrivena kraljica,Piter V. Bret,E-knjige,https://laguna.rs/_img/korice/6939/skrivena_kraljica-piter_v_bret_s.jpg
Usta puna mora,Jurica Pavičić,E-knjige,https://laguna.rs/_img/korice/6962/usta_puna_mora-jurica_pavicic_s.png
Kao biser u okeanu,Sara Lark,E-knjige,https://laguna.rs/_img/korice/6961/kao_biser_u_okeanu-sara_lark_s.png
Pobedi u svakoj raspravi,Mehdi Hasan,E-knjige,https://laguna.rs/_img/korice/6973/pobedi_u_svakoj_raspravi-mehdi_hasan_s.jpg
Moša pismonoša,Kler Pauel,E-knjige,https://laguna.rs/_img/korice/6945/mosa_pismonosa-kler_pauel_s.jpg
Lavirint zalutalih: Zapad i njegovi protivnici,Amin Maluf,E-knjige,https://laguna.rs/_img/korice/6859/lavirint_zalutalih_zapad_i_njegovi_protivnici-amin_maluf_s.jpg
Škola magičnih životinja 2: Sve rupa do rupe!,Margit Auer,E-knjige,https://laguna.rs/_img/korice/6934/skola_magicnih_zivotinja_2_sve_rupa_do_rupe_s.jpg
One stvari,Jasna Žmak,Duh i telo,https://laguna.rs/_img/korice/6992/one_stvari_s.png
Anđeo čuvar – mek povez,Paulo Koeljo,Duh i telo,https://laguna.rs/_img/korice/6919/andjeo_cuvar_mek_povez-paulo_koeljo_s.png
Dnevnik jednog čarobnjaka – mek povez,Paulo Koeljo,Duh i telo,https://laguna.rs/_img/korice/6917/dnevnik_jednog_carobnjaka_mek_povez-paulo_koeljo_s.png
Ovaj put biram sebe,Dizgram,Duh i telo,https://laguna.rs/_img/korice/6838/ovaj_put_biram_sebe-dizgram_s.png
Nadživeti: Nauka i umetnost dugovečnosti,Piter Atija,Duh i telo,https://laguna.rs/_img/korice/6826/nadziveti-piter_atija_s.jpg
Toplina gnezda koja daje krila,"Štefani Štal,Julija Tomušat",Duh i telo,https://laguna.rs/_img/korice/6732/toplina_gnezda_koja_daje_krila-stefani_stal-_julia_tomusat_s.png
Dnevnik jednog čarobnjaka – ilustrovano izdanje,Paulo Koeljo,Duh i telo,https://laguna.rs/_img/korice/6680/dnevnik_jednog_carobnjaka_ilustrovano_izdanje-paulo_koeljo_s.png
Ojačajte Amorova krila,Rafael Žordano,Duh i telo,https://laguna.rs/_img/korice/6582/ojacajte_amorova_krila-rafael_zordano_s.png
Maca na recept,Šo Išida,Duh i telo,https://laguna.rs/_img/korice/6583/maca_na_recept-so_isida_s.png
Ljubav,Dona Ešvort,Duh i telo,https://laguna.rs/_img/korice/6615/ljubav_s.png
Život,Dona Ešvort,Duh i telo,https://laguna.rs/_img/korice/6616/zivot_s.png
Divlja nada,Dona Ešvort,Duh i telo,https://laguna.rs/_img/korice/6609/divlja_nada_s.png
Nulti kilometar,Mod Ankaua,Duh i telo,https://laguna.rs/_img/korice/6414/nulti_kilometar-mod_ankaua_s.png
A kuda idemo?,Ton Telehen,Duh i telo,https://laguna.rs/_img/korice/6476/a_kuda_idemo-ton_telehen_s.png
Sebi duguješ sve,Dizgram,Duh i telo,https://laguna.rs/_img/korice/6468/sebi_dugujes_sve_s.png
Povratak u mir,Siniša Ubović,Duh i telo,https://laguna.rs/_img/korice/6390/povratak_u_mir-sinisa_ubovic_s.png
Strah od vezivanja,Štefani Štal,Duh i telo,https://laguna.rs/_img/korice/6361/strah_od_vezivanja-stefani_stal_s.png
Moć i nemoć organizma – novo dopunjeno izdanje,Staniša Stojiljković,Duh i telo,https://laguna.rs/_img/korice/6311/moc_i_nemoc_organizma-stanisa_stojiljkovic_s.jpg
Nikad bolja: Sve o famoznoj menopauzi,Šila de Liz,Duh i telo,https://laguna.rs/_img/korice/6207/nikad_bolja_sve_o_famoznoj_menopauzi-sejla_de_liz_s.png
Mačka i zen,Džejms Norberi,Duh i telo,https://laguna.rs/_img/korice/6273/macka_i_zen-dzejms_norberi_s.jpg
Društvena igra - Mačja igra,,Društvene igre,https://laguna.rs/_img/korice/6912/drustvena_igra_-_macja_igra_s.png
Društvena igra - Sreda: Stvorenja i odmetnici,,Društvene igre,https://laguna.rs/_img/korice/6909/drustvena_igra_-_sreda_stvorenja_i_odmetnici_s.png
Društvena igra - Gigantosaurus,,Društvene igre,https://laguna.rs/_img/korice/6922/drustvena_igra_-_gigantosaurus_s.jpg
Društvena igra - Nasukani,,Društvene igre,https://laguna.rs/_img/korice/6911/drustvena_igra_-_nasukani_s.png
Društvena igra - Sitno seckano,,Društvene igre,https://laguna.rs/_img/korice/6910/drustvena_igra_-_sitno_seckano_s.png
Društvena igra - Kodovi hrama,,Društvene igre,https://laguna.rs/_img/korice/6921/drustvena_igra_-_kodovi_hrama_s.jpg
Društvena igra - Boreal,"Masafumi Mizuno,Juko Ivase",Društvene igre,https://laguna.rs/_img/korice/6888/boreal_s.png
Društvena igra - Podzemna mreža,,Društvene igre,https://laguna.rs/_img/korice/6778/drustvena_igra_-_podzemna_mreza_s.png
Društvena igra - Idemo! U Japan,,Društvene igre,https://laguna.rs/_img/korice/6501/drustvena_igra_-_idemo_u_japan_s.png
Društvena igra - Concordia,,Društvene igre,https://laguna.rs/_img/korice/6499/drustvena_igra_-_concordia_s.png
Društvena igra – Zanimljive geografije,,Društvene igre,https://laguna.rs/_img/korice/6528/drustvena_igra_zanimljive_geografije_s.png
Društvena igra – Zanimljive opšte kulture,,Društvene igre,https://laguna.rs/_img/korice/6530/drustvena_igra_zanimljive_opste_kulture_s.png
Društvena igra – Zanimljivi sport,,Društvene igre,https://laguna.rs/_img/korice/6529/drustvena_igra_zanimljivi_sport_s.png
Društvena igra - Dominion Intriga,,Društvene igre,https://laguna.rs/_img/korice/6627/dominion_intriga_s.jpg
Društvena igra - Suton,,Društvene igre,https://laguna.rs/_img/korice/6491/drustvena_igra_-_suton_s.png
Društvena igra - Podzemna carstva: Rudari,,Društvene igre,https://laguna.rs/_img/korice/6500/drustvena_igra_-_podzemna_carstva_rudari_s.png
Društvena igra - Dolina vetrenjača,,Društvene igre,https://laguna.rs/_img/korice/6272/drustvena_igra_-_dolina_vetrenjaca_s.jpg
